learning_rate iterations train_mse test_mse runtime evals gens nodes_amnt
1e-06 10 5868.347756520522 6161.948895637124 24.566102266311646 5632 10 19
1e-06 10 5840.438674441509 5283.153121314277 26.23868465423584 5119 9 83
1e-06 10 5440.233266380737 7507.670246478938 20.468552589416504 4608 8 49
1e-06 10 5889.905641773916 6157.3353392533645 21.596763610839844 5120 9 27
1e-06 10 5923.01248325633 5297.64153829764 20.254738807678223 4608 8 41
1e-06 11 5824.079608314135 6015.175819793189 23.704776525497437 4606 8 35
1e-06 11 5923.661784605258 3976.0942767240895 21.22165608406067 5120 9 19
1e-06 11 5908.40477665234 5562.919657189537 22.334070205688477 5120 9 45
1e-06 11 5682.209931087288 7141.429826012484 20.159732341766357 4608 8 29
1e-06 11 5905.713653218376 5249.109756247842 25.88784670829773 5120 9 31
1e-06 11 5903.130764503841 5746.976233783759 23.457518339157104 5120 9 39
1e-06 11 5872.555285855446 5399.364645909913 22.389335870742798 5120 9 27
1e-06 11 5598.749862380436 7850.675846597581 22.97129535675049 4608 8 41
1e-06 11 5486.194809339879 5804.771742417165 24.051912784576416 5120 9 27
1e-06 11 5968.098972207592 5349.935156654194 24.83625864982605 5632 10 45
1e-06 12 5693.844233976613 5882.9429829776855 23.904929637908936 5632 10 15
1e-06 12 5672.1617847457965 4490.317864199461 25.946235418319702 4608 8 53
1e-06 12 5801.853503088629 5433.146857306728 21.802780866622925 4608 8 31
1e-06 12 5446.570318576697 6802.05628415047 22.067545890808105 4608 8 23
1e-06 12 5918.878024369001 5269.288569238971 21.468234300613403 4608 8 31
1e-06 12 5936.314416025121 5770.222746265255 21.56478261947632 5120 9 23
1e-06 12 5722.537042526203 5144.029743284836 22.08019995689392 4608 8 21
1e-06 12 22950.21087848758 25170.369038907113 23.264192581176758 5120 9 43
1e-06 12 5676.194745830068 5992.710076154457 23.956181526184082 5120 9 33
1e-06 12 8773.31903076875 6941.267214832175 23.279038190841675 5120 9 35
1e-06 13 5899.987266751335 6111.479226461269 20.779136657714844 5120 9 15
1e-06 13 6013.615800283917 4379.066932098832 22.589601039886475 4608 8 27
1e-06 13 5914.743869179717 5606.319032735108 20.590161323547363 5120 9 33
1e-06 13 5586.256805091962 6985.893503946864 21.790069341659546 4608 8 47
1e-06 13 6005.134347726584 5316.042610003259 20.312411546707153 4608 8 39
1e-06 13 5797.422718651753 5333.089438822068 24.052666187286377 5120 9 43
1e-06 13 5941.176119629472 5419.790097631115 21.15148115158081 4608 8 55
1e-06 13 5589.213665157683 7842.499421348938 27.00246500968933 4608 8 59
1e-06 13 5715.747323317772 5923.601994069125 25.683777809143066 5120 9 57
1e-06 13 5866.100357051137 5270.972116463626 23.661720514297485 4608 8 43
1e-06 14 5848.254006332215 6056.434598764251 20.802332401275635 4608 8 27
1e-06 14 6037.9510668428775 4287.959365006665 21.41881036758423 4608 8 25
1e-06 14 5861.418014679243 5505.994905157762 25.1498863697052 4608 8 43
1e-06 14 5724.5247712917535 7232.065559450795 24.046422004699707 5120 9 33
1e-06 14 5638.401079032469 5120.068381825348 22.883378267288208 5120 9 37
1e-06 14 5910.750343019604 5733.583535631128 22.170580863952637 5120 9 31
1e-06 14 5976.357317482374 5491.365134019885 25.264172792434692 5120 9 35
1e-06 14 5687.56694805238 7953.714747483169 22.85231900215149 5120 9 33
1e-06 14 5856.677762861082 6083.320019048062 24.581429719924927 5120 9 23
1e-06 14 5947.539856530473 5287.788145100058 23.115560054779053 4608 8 29
1e-06 15 5887.04158895999 6092.595564239667 23.08597230911255 4608 8 37
1e-06 15 6160.781270720244 4295.5216671981 21.711724996566772 4608 8 15
1e-06 15 5888.415566978756 5546.601710993615 23.584758520126343 5120 9 19
1e-06 15 5741.960739550818 7219.88970196938 26.249774932861328 5120 9 43
1e-06 15 5976.170643143262 5312.2962805329735 22.035258293151855 4608 8 37
1e-06 15 5815.91012652286 5641.5085475292935 26.417866468429565 4608 8 51
1e-06 15 5321.265069685607 4599.110212723293 20.837580680847168 4608 8 21
1e-06 15 5654.766153426592 7905.142200553865 21.68878436088562 5120 9 23
1e-06 15 5810.750352106903 6083.091790150929 20.22690176963806 4608 8 35
1e-06 15 5951.2133724384275 5353.041995433887 20.519756078720093 4608 8 31
1e-06 16 22647.01790045868 23170.540720240344 21.980014085769653 4608 8 39
1e-06 16 5815.257395062645 4300.787116699803 27.556244611740112 4608 8 17
1e-06 16 5287.637388244751 4657.732740809504 21.49159336090088 4608 8 19
1e-06 16 5694.095109797809 7093.648495125054 27.303484678268433 4608 8 47
1e-06 16 5866.990087563898 5234.8424945414 20.112898349761963 4096 7 41
1e-06 16 5886.711975597598 5698.461345999711 26.61366868019104 4608 8 31
1e-06 16 6346.333047713277 5941.440726523801 22.071125984191895 4608 8 19
1e-06 16 5630.376760181867 7808.573604935769 23.63304901123047 5120 9 15
1e-06 16 5788.3609714299 6074.897086952496 25.346951484680176 4608 8 29
1e-06 16 5882.360414533698 5258.543635238683 24.55248999595642 4096 7 51
1e-06 17 5345.016278927608 5486.309333265796 26.211379289627075 4096 7 29
1e-06 17 6094.150931867203 4443.274288225723 23.632272481918335 4608 8 37
1e-06 17 22115.056736113896 22327.84895885129 24.9015474319458 4608 8 53
1e-06 17 5777.6600168457235 7272.276639584128 21.082324504852295 4608 8 35
1e-06 17 5888.130901374952 5260.878824002312 24.227734804153442 4608 8 31
1e-06 17 5846.04520873371 5745.223934008284 26.415109395980835 4608 8 17
1e-06 17 22909.82513239496 23023.13707779355 25.722173929214478 4608 8 53
1e-06 17 5615.429782362568 7864.806213870973 22.061049461364746 4608 8 29
1e-06 17 5708.146359867534 6014.751209666927 21.54563045501709 4096 7 43
1e-06 17 5904.921650699373 5296.277571869062 23.568716764450073 4608 8 29
1e-06 18 5881.767106603298 6065.550148187585 21.559523820877075 4096 7 49
1e-06 18 9381.26597064505 6007.213036594298 23.82714343070984 4096 7 27
1e-06 18 5886.607141539139 5557.773039432396 26.651776790618896 4608 8 25
1e-06 18 8187.924930798449 11781.013682873621 22.107998371124268 5120 9 23
1e-06 18 5924.396587775757 5276.283534624224 24.505534648895264 4096 7 31
1e-06 18 5910.558215358872 5812.886493978485 23.438802242279053 4096 7 25
1e-06 18 5926.11360650594 5414.506337935328 20.361035108566284 4096 7 21
1e-06 18 5677.093044665508 7941.476879321825 22.176076889038086 4096 7 29
1e-06 18 5838.81649877348 6121.079615369434 22.5611469745636 4096 7 39
1e-06 18 5857.0421343151675 5267.495854997638 21.062034368515015 4096 7 25
1e-06 19 5857.417150847447 6062.726149498145 21.08858561515808 4096 7 25
1e-06 19 6025.535014734866 4269.891446662767 25.338740348815918 4608 8 23
1e-06 19 5744.316456200461 5479.414954652567 20.03227138519287 3584 6 25
1e-06 19 5657.919915551683 7100.947010754663 23.345101833343506 4096 7 35
1e-06 19 5804.979017496427 5337.727643454019 21.94841980934143 4096 7 31
1e-06 19 5835.025433620932 5785.007066522896 21.845505714416504 4096 7 27
1e-06 19 5951.842201791339 5446.339675690398 23.69680881500244 4096 7 31
1e-06 19 5670.233116008604 7926.594279798589 24.094341039657593 4096 7 35
1e-06 19 5831.636558808812 6045.764422202741 21.868602991104126 4096 7 15
1e-06 19 5881.900805643783 5300.0121635588375 25.9029860496521 4608 8 21
1e-05 1 5215.445039802388 5317.984140894204 21.274699926376343 8702 16 51
1e-05 1 5653.085768618665 4253.359707271268 20.1516330242157 9728 18 27
1e-05 1 5836.342923977448 5480.909150458404 21.39168667793274 7645 14 59
1e-05 1 5674.951896518759 6959.511585303528 21.246758699417114 9216 17 39
1e-05 1 5907.167104328414 5281.196236865595 20.480133295059204 8698 16 19
1e-05 1 19524.48025314573 24603.954181540303 22.20867943763733 7035 13 91
1e-05 1 5684.263858166004 5064.2431337783455 21.35380744934082 8704 16 27
1e-05 1 5452.461452523025 7650.717695168418 21.714221477508545 8186 15 61
1e-05 1 5713.057517058184 5907.982667640368 20.536739826202393 9216 17 31
1e-05 1 5857.654432648706 5341.278377624063 20.71945357322693 8180 15 31
1e-05 2 5719.392918651636 5907.066061054626 23.762362480163574 7137 13 35
1e-05 2 5962.420501096568 3910.9240144197934 20.81194233894348 6651 12 53
1e-05 2 5786.458191191422 5516.851762430562 20.722732067108154 7166 13 65
1e-05 2 5521.279670597683 6964.283737924678 20.79409885406494 7166 13 27
1e-05 2 5714.85224571204 5180.375267142154 20.12685465812683 7680 14 37
1e-05 2 5696.126748033803 5578.648995910033 20.580979585647583 7680 14 45
1e-05 2 5493.556938352077 5025.9982356839255 20.603368997573853 7167 13 39
1e-05 2 5550.702881220876 7778.188751610691 21.18510627746582 7167 13 31
1e-05 2 5858.072128773405 6127.999851727964 20.567927360534668 9728 18 29
1e-05 2 5557.142345994592 5001.1845982218465 21.859076023101807 7168 13 57
1e-05 3 5244.235908377231 5542.03975924533 22.378462314605713 7680 14 33
1e-05 3 5732.67177964316 4275.095723892258 21.643937826156616 8192 15 17
1e-05 3 5403.354148863129 4887.57842700474 21.491300106048584 8704 16 27
1e-05 3 4724.356391476771 6046.427638751481 20.224852800369263 8192 15 17
1e-05 3 5299.216426249249 4870.288971531114 20.846562147140503 7168 13 31
1e-05 3 5699.393647326436 5391.500634696825 20.863851308822632 7680 14 21
1e-05 3 5007.867200606313 3631.0339119520036 20.769033670425415 6634 12 81
1e-05 3 5254.792275561984 7186.906222823909 21.09636950492859 6656 12 35
1e-05 3 5396.38506945074 5818.537387060937 22.328410863876343 8704 16 45
1e-05 3 4748.126634875893 4840.981945746299 20.587944984436035 8192 15 19
1e-05 4 5849.828023167736 6058.1722990991 20.996201038360596 6656 12 29
1e-05 4 5888.2851373651565 4289.060255060294 20.07535982131958 6656 12 17
1e-05 4 5411.326781879444 5065.485380451017 20.958035469055176 6654 12 19
1e-05 4 5267.500733371083 6544.631653787455 21.765819549560547 7680 14 21
1e-05 4 5629.231623622968 5094.740475106294 20.62168860435486 6656 12 49
1e-05 4 4940.583308559061 4816.954009030913 20.5086989402771 8704 16 13
1e-05 4 5617.345247393013 4945.653161929037 21.1192889213562 8192 15 17
1e-05 4 5416.329143937539 7727.07760161446 21.709035634994507 7168 13 33
1e-05 4 5689.033271317543 6002.645551840949 20.41366457939148 6656 12 25
1e-05 4 5828.271194101912 5193.375493382547 20.05265784263611 6144 11 25
1e-05 5 5327.494695633165 5550.622960601009 20.279850244522095 7168 13 17
1e-05 5 4788.912187875435 4165.492768546379 20.343252658843994 9216 17 15
1e-05 5 5327.4851881104605 5010.515778142034 20.0105881690979 6656 12 11
1e-05 5 5203.098148205787 6477.898718877995 20.569018363952637 7168 13 21
1e-05 5 5315.757025777338 4916.828795161705 22.730880975723267 6144 11 27
1e-05 5 5508.856405309663 5615.276940744514 21.098867416381836 6144 11 19
1e-05 5 4743.424570914035 3741.6211666349977 20.519101858139038 10240 19 15
1e-05 5 5239.796693323759 7409.476407670893 20.26315474510193 6656 12 17
1e-05 5 4839.249858401169 5276.490743546311 20.152766466140747 6656 12 17
1e-05 5 5732.899821486855 5168.0817693287045 21.785537242889404 6656 12 19
1e-05 6 5647.895625461904 5806.638355047049 22.84699583053589 5629 10 37
1e-05 6 4935.802395519572 3640.046777900197 20.782161474227905 8192 15 15
1e-05 6 4643.066173793421 3613.9341692679955 20.527278184890747 7168 13 11
1e-05 6 5528.035706167052 7018.490092242412 21.418624877929688 6656 12 15
1e-05 6 5385.982061058292 4908.795979567027 21.563321113586426 7168 13 15
1e-05 6 4950.630364904559 4651.2761767794145 21.499499559402466 6656 12 17
1e-05 6 5718.629985791471 5143.507658547255 20.08505082130432 6144 11 23
1e-05 6 4797.0658654649615 6615.5171447384255 21.381882190704346 6655 12 11
1e-05 6 5762.044762277915 6057.310392753902 21.28922700881958 6144 11 17
1e-05 6 5533.8902253302385 4944.987207998609 22.676156044006348 5630 10 31
1e-05 7 5340.440081212679 5573.156119067102 21.770399570465088 5632 10 27
1e-05 7 6041.3551606545625 4425.304514733315 21.040690422058105 5116 9 25
1e-05 7 5617.034601953261 5297.547525665508 21.504551887512207 5120 9 15
1e-05 7 5251.642865091367 6457.35725112627 22.172577142715454 6144 11 37
1e-05 7 5665.532801804072 4971.341122028564 20.83552050590515 5632 10 19
1e-05 7 5416.052477925669 5238.832487587886 20.002748250961304 5632 10 17
1e-05 7 5477.717229448979 4913.006725836163 23.49431014060974 5631 10 21
1e-05 7 4817.212879804595 6923.326079347476 21.472007751464844 6656 12 17
1e-05 7 5273.981687445815 5813.739379076978 20.924976110458374 6656 12 17
1e-05 7 4691.507468252701 4445.151317916107 20.848500728607178 7680 14 11
1e-05 8 4600.382718254565 4571.125432156139 20.28000545501709 8192 15 9
1e-05 8 4802.086325833239 3611.9148223528546 20.490564107894897 7680 14 9
1e-05 8 5521.4711328827125 5165.674484977811 22.342886447906494 5632 10 31
1e-05 8 5579.524646691622 6968.819974278455 20.39422345161438 5120 9 27
1e-05 8 5415.618611826709 5024.721388256533 21.896036386489868 6656 12 15
1e-05 8 5521.1893468871385 5511.313125183322 20.53784942626953 5632 10 17
1e-05 8 5540.132508424387 4885.886599511506 22.4612774848938 6144 11 15
1e-05 8 5363.079233351512 7392.818940800585 20.7975013256073 5120 9 19
1e-05 8 5117.3440904518 5240.349414509684 22.573833227157593 6144 11 35
1e-05 8 4468.5728220297715 4879.050683267156 20.741079330444336 8192 15 11
1e-05 9 5459.634816185192 5596.516821511097 22.550668001174927 6144 11 15
1e-05 9 4872.760985521601 3941.6971169788035 20.035296201705933 5120 9 43
1e-05 9 4711.492960015894 4216.192649320359 21.252739429473877 6656 12 13
1e-05 9 4474.522830130247 5460.815124040601 21.035760164260864 6144 11 47
1e-05 9 5649.711571821613 5164.116435561014 20.271700859069824 5120 9 15
1e-05 9 4440.786714401202 4316.256330257739 20.26019787788391 7168 13 9
1e-05 9 4898.148322647319 3863.3520900715916 21.13763451576233 6144 11 15
1e-05 9 5499.643237956307 7731.569957040295 24.443338871002197 5120 9 35
1e-05 9 4564.029868023855 4988.270542117604 20.42237877845764 6144 11 17
1e-05 9 5312.353508738931 5063.901801812323 21.527546167373657 6144 11 11
1e-05 10 4205.139839976274 3992.8499164416735 21.214097499847412 6656 12 15
1e-05 10 5677.321882817899 4177.196737481191 23.4049174785614 5632 10 39
1e-05 10 5405.242744185999 5134.648007593449 21.474398136138916 5120 9 21
1e-05 10 4192.534806480027 4531.789335950308 20.749794006347656 7168 13 13
1e-05 10 5193.511180166491 4799.752398841184 22.53178334236145 5632 10 25
1e-05 10 4958.13802145608 4589.435394753703 21.319873809814453 7168 13 9
1e-05 10 5093.043697820495 4535.902359722822 21.811764001846313 6144 11 11
1e-05 10 5074.544464898435 7211.42436197296 22.388782501220703 5632 10 13
1e-05 10 5463.063018726227 6023.978942558018 21.958254098892212 5632 10 15
1e-05 10 5583.0328012615755 5174.032719036412 22.310222625732422 6144 11 15
1e-05 11 4604.962268750867 4798.7004663267735 21.437278509140015 6656 12 21
1e-05 11 5287.603118630157 3849.491526847809 20.375836849212646 5632 10 13
1e-05 11 5646.090838575807 5377.32230949994 22.197173833847046 5120 9 23
1e-05 11 5136.271645148469 6415.801581602809 22.714106798171997 5120 9 15
1e-05 11 5635.438446316124 5117.396183495701 20.21077060699463 5120 9 23
1e-05 11 5209.071393585947 5014.43077795294 21.88420033454895 5120 9 15
1e-05 11 5390.432949004496 4911.8220821113255 20.206010818481445 4608 8 13
1e-05 11 4910.564734679952 6507.813671593422 20.80348539352417 5632 10 13
1e-05 11 5393.491072570766 5462.655148418197 21.20727038383484 5632 10 15
1e-05 11 5765.720124925087 5177.920018074821 22.3582124710083 4608 8 23
1e-05 12 5496.219244866511 5675.539455310078 22.376089572906494 5632 10 11
1e-05 12 5931.210560249307 4377.469821917156 20.60697913169861 4608 8 21
1e-05 12 4913.530240309028 4672.316819421427 21.342072010040283 5632 10 17
1e-05 12 5451.943002144985 6808.07208176439 23.08593726158142 5632 10 17
1e-05 12 5353.236258998349 5027.2562807787435 22.219518661499023 5120 9 25
1e-05 12 5388.308114607527 5183.61752242172 22.097230911254883 5120 9 11
1e-05 12 4107.227921038959 3507.949743320438 21.958723068237305 6144 11 13
1e-05 12 4796.443124161347 6760.931782988387 20.483039617538452 5632 10 19
1e-05 12 5054.195949771755 5448.455747436935 21.248072624206543 5632 10 17
1e-05 12 5243.875799800268 4869.61970237204 20.610220670700073 5120 9 11
1e-05 13 5159.8884311956745 5425.281454295812 21.427200078964233 5120 9 15
1e-05 13 5326.8976413551845 3787.955672066524 21.20137858390808 4608 8 31
1e-05 13 5008.8062392400625 4412.760973448105 20.74665117263794 6656 12 9
1e-05 13 4953.200791826987 6090.355863033806 22.653853178024292 4608 8 21
1e-05 13 5452.639797218417 5048.964496143767 21.928258657455444 5120 9 11
1e-05 13 5060.507984760008 4620.849093744998 20.041175603866577 4608 8 21
1e-05 13 5505.294245733905 4840.611581337199 20.059697151184082 5120 9 11
1e-05 13 5005.676443369852 7044.59641831766 20.487304210662842 6144 11 9
1e-05 13 4926.899927134184 5291.50031941065 22.155741691589355 6144 11 9
1e-05 13 4706.680800634889 4561.085379427947 20.40562915802002 5632 10 9
1e-05 14 5581.678117728241 5739.158017415222 23.3575758934021 4608 8 7
1e-05 14 5093.0149394973005 3714.1429931689318 21.656278371810913 5632 10 15
1e-05 14 4930.053833763497 4746.292858407148 22.391940355300903 5632 10 25
1e-05 14 5262.592390511261 6447.4561466378445 22.621161699295044 5120 9 17
1e-05 14 5222.388761209511 4843.018350202972 20.935441255569458 5120 9 21
1e-05 14 5479.504614627882 5348.799989653498 22.693165063858032 5120 9 27
1e-05 14 4637.566407563579 3646.3765602730764 21.732895851135254 5632 10 13
1e-05 14 4877.26965692556 6859.7704801747395 21.765729188919067 5120 9 29
1e-05 14 5276.416684347309 5643.066397126154 22.611404180526733 4608 8 25
1e-05 14 5285.263986386125 4994.883792196136 20.11172652244568 4608 8 11
1e-05 15 4346.768948965246 4171.615609462639 20.0421884059906 4608 8 19
1e-05 15 5846.659452527943 4317.724956747282 23.24628233909607 4608 8 11
1e-05 15 5535.611181592563 5101.769767075902 24.928664684295654 4608 8 29
1e-05 15 4400.853573496138 5189.45275365616 20.768758058547974 5120 9 13
1e-05 15 5292.112561078126 4906.837840712419 20.116297721862793 4608 8 13
1e-05 15 5305.996693428982 5350.183105774907 20.971526622772217 5120 9 11
1e-05 15 5206.470677128999 4450.019257697462 21.328439950942993 5632 10 21
1e-05 15 4820.871352093042 6807.389185755379 21.645172595977783 5120 9 13
1e-05 15 5159.300477671719 5572.185854805946 21.697035312652588 5120 9 13
1e-05 15 5089.2104086796335 4583.204622989424 21.312211275100708 5120 9 11
1e-05 16 4000.7641119241657 3911.395729732697 20.70252227783203 5120 9 19
1e-05 16 4477.861170009548 3529.767470026076 21.762266159057617 5120 9 11
1e-05 16 4552.905890944815 4346.1154248066705 21.164304494857788 5120 9 11
1e-05 16 5151.325625302672 6514.513886513244 20.84448742866516 5120 9 9
1e-05 16 5130.453004535017 4934.52331763497 22.027761220932007 4608 8 21
1e-05 16 5356.346837227052 5101.848982014801 22.593766689300537 4608 8 21
1e-05 16 5320.125255429273 4579.883679569906 21.38138222694397 4608 8 11
1e-05 16 4618.263578249809 6519.0975595235595 20.736696004867554 5120 9 15
1e-05 16 5192.347821112673 5559.149750746977 21.46157717704773 4608 8 17
1e-05 16 5346.354642509748 4746.210554783386 23.396621227264404 4608 8 21
1e-05 17 5093.326364945121 5161.7155019952415 20.41070294380188 4608 8 25
1e-05 17 4760.201825969621 3797.0582342976745 22.83876395225525 5120 9 9
1e-05 17 5000.48668388775 4370.893686706049 22.2711443901062 5120 9 11
1e-05 17 4992.119379012249 6272.7283096215215 20.186811208724976 4608 8 11
1e-05 17 4832.490160747319 4751.071174846828 20.15415334701538 5120 9 13
1e-05 17 5097.336683977266 5051.052097410894 21.154592752456665 4608 8 15
1e-05 17 5713.781843137801 4947.568830804922 23.18221926689148 4096 7 13
1e-05 17 4780.333764689877 6651.542495160975 21.379616737365723 5120 9 13
1e-05 17 4761.819031271315 5236.239780076037 22.756455183029175 4608 8 15
1e-05 17 5035.835067683863 5034.310772380924 20.85221028327942 5120 9 13
1e-05 18 5561.193167064785 5797.465371163179 20.710036516189575 4096 7 13
1e-05 18 5319.58043561601 3851.758643484563 22.121683597564697 4608 8 15
1e-05 18 4837.947149458034 3998.6800429483296 21.544775247573853 5120 9 15
1e-05 18 5131.304818924468 6440.718264910104 20.858811140060425 4096 7 13
