learning_rate iterations train_mse test_mse runtime evals gens nodes_amnt
1e-05 3 5978.9005595951985 5498.286023554313 21.604350090026855 6155 11 13
1e-05 3 6838.849286248982 9102.222076595152 25.472492456436157 9746 18 17
1e-05 3 25673.114317821965 21512.627028646395 20.392751216888428 12824 24 3
1e-05 3 14451.469242407253 11701.558979813772 21.232999324798584 13337 25 13
1e-05 5 23585.115446299867 24110.60023326619 20.376241207122803 6155 11 7
1e-05 5 6096.435485404313 4506.494341781636 25.472322702407837 10772 20 9
1e-05 5 23286.38654041425 23519.498709817304 21.311172246932983 5129 9 7
1e-05 5 5775.4280311111 7265.717326123048 20.284423351287842 10259 19 9
1e-05 5 5978.644149338473 5310.648057136701 25.80769968032837 7694 14 39
1e-05 5 5959.516406631566 5822.120853046378 20.229005098342896 7181 13 9
1e-05 5 5758.695648171853 5103.243657851752 20.153186321258545 8207 15 7
1e-05 5 5574.946542548221 7832.18447408661 26.85014033317566 10772 20 7
1e-05 5 20149.51723894841 16658.163598032083 21.266665935516357 2051 3 5
1e-05 5 24388.648878067328 20574.374939949394 21.670165538787842 2051 3 7
1e-05 5 23004.892936958022 23531.690933841146 20.054779767990112 2564 4 3
1e-05 5 6105.963388744223 4458.883048889882 20.538450002670288 8720 16 7
1e-05 5 5960.715743979431 5639.488480178519 22.027283191680908 9233 17 13
1e-05 5 5918.853492390784 7924.585852934825 21.223703861236572 10772 20 9
1e-05 5 6086.0756314567525 5562.733110761653 24.77351474761963 7181 13 19
1e-05 5 24046.9901486785 29940.301293722634 20.47840118408203 8720 16 3
1e-05 5 5972.912453564693 5479.995847929607 20.79211139678955 11798 22 5
1e-05 5 24643.54304722049 26861.317138447313 20.491700410842896 11285 21 5
1e-05 5 5890.5863613563115 6163.864452873181 20.030076503753662 10259 19 9
1e-05 5 17051.877537101576 13996.387745203194 27.407540798187256 5642 10 7
1e-05 5 20884.633067017225 21392.223853360632 21.0828697681427 5642 10 11
1e-05 5 6554.683019378053 4286.336093240218 20.60487937927246 13337 25 5
1e-05 5 5961.94132925797 5640.015951766779 20.685078859329224 14363 27 7
1e-05 5 5770.3883479614915 7257.491558124718 26.855714797973633 4616 8 7
1e-05 5 27148.202215104913 24630.589977871485 21.293259620666504 2564 4 7
1e-05 5 5943.582804041972 5754.11519575838 21.453055381774902 10772 20 13
1e-05 5 6046.78111174111 5535.522493707466 20.332143306732178 5642 10 7
1e-05 5 5704.8554396921445 7970.854035058026 20.03948163986206 12311 23 9
1e-05 5 5913.393276862236 6179.920695701191 21.442949295043945 9746 18 13
1e-05 5 5996.705496067251 5308.1850765615545 20.629449605941772 8720 16 13
1e-05 5 5829.324642534376 6007.3879405467205 20.094451427459717 10772 20 7
1e-05 5 28232.09825611335 22037.243663222223 20.1181480884552 47708 92 1
1e-05 5 5904.931877486543 5590.02059626556 20.612664937973022 6668 12 7
1e-05 5 5902.105759600112 7413.999873188143 20.33503818511963 10772 20 5
1e-05 5 5992.558545632099 5327.05044919742 20.943957090377808 9233 17 13
1e-05 5 5948.365599220282 5762.394861688669 21.31896948814392 10259 19 9
1e-05 5 24094.14481353917 24228.888199576828 20.42437434196472 5642 10 7
1e-05 5 21605.832225647096 23826.588531178782 20.91553044319153 5642 10 7
1e-05 5 24549.464078950652 20516.120871322466 21.554993391036987 6155 11 11
1e-05 5 22689.76443345592 19077.67007043772 21.052138328552246 6155 11 13
1e-05 5 26001.74248658012 26549.978983354016 21.193079948425293 2051 3 7
1e-05 5 27575.395188554907 21447.909612730677 23.332871437072754 2051 3 7
1e-05 5 27276.23916226103 27568.071079821115 21.041807174682617 2051 3 7
1e-05 5 20518.423556420054 27203.5291372849 20.66969656944275 7181 13 11
1e-05 5 5972.878364890388 5315.176246989964 21.112026929855347 11798 22 9
1e-05 5 15828.168373455646 20133.83051214266 22.62126064300537 9746 18 17
1e-05 5 5975.988279150631 5491.530532756162 20.09298849105835 6155 11 11
1e-05 5 23527.332175876083 25743.552576399314 21.695723295211792 5642 10 11
1e-05 5 5906.089489601532 6173.388661004988 20.795881032943726 9746 18 9
1e-05 5 6011.154685631717 5296.066850685619 20.391263246536255 15902 30 3
1e-05 5 5919.670097691614 6130.156822386253 21.107447147369385 8207 15 15
1e-05 5 6098.15170785813 4489.759603220303 20.724048137664795 9233 17 7
1e-05 5 7790.568014409522 7643.937366673499 21.318965911865234 9746 18 19
1e-05 5 26147.574013407364 33744.758681270796 20.723734855651855 5129 9 3
1e-05 5 20886.644253943137 18662.58051064544 22.643322229385376 2564 4 7
1e-05 5 26271.85646301577 32528.026545676243 20.189592123031616 3590 6 3
1e-05 5 9876.677233920822 9681.92764490269 20.496607780456543 8207 15 13
1e-05 5 5703.738084861088 7965.912444798764 20.432111263275146 12824 24 5
1e-05 5 5745.068350393465 6025.950403414615 23.30032777786255 8207 15 7
1e-05 5 5821.111502258959 5208.722754801215 20.9113130569458 10772 20 7
1e-05 7 19056.345546042292 19547.011101035525 20.25784468650818 8720 16 7
1e-05 7 6073.975252466558 4465.527228398975 22.155954599380493 6155 11 13
1e-05 7 19528.110647119574 19694.26414680752 20.94758653640747 5129 9 15
1e-05 7 5915.783743302649 7899.8964445629945 21.200839042663574 7694 14 3
1e-05 7 25461.341470117874 23018.679871002623 20.512370824813843 8207 15 3
1e-05 7 5937.751446487443 5761.381697018304 20.120540618896484 8720 16 13
1e-05 7 6810.703423643494 6454.070428314567 21.347962141036987 8207 15 15
1e-05 7 5708.110071071796 7972.415780712364 20.824792861938477 9233 17 9
1e-05 7 5902.436959893719 6169.934980378413 21.73597478866577 8207 15 13
1e-05 7 19251.923441981147 15966.25652483115 21.16182518005371 7181 13 11
1e-05 7 5898.056250386338 6106.934553435519 24.695652723312378 7181 13 13
1e-05 7 5945.505695574641 4362.318505307354 20.481040716171265 7181 13 7
1e-05 7 5961.928991692129 5640.469704166124 20.20532464981079 9746 18 5
1e-05 7 5752.29918696674 7228.189830160053 20.736748933792114 7694 14 7
1e-05 7 5990.369933791017 5324.2248346325305 21.756988763809204 7181 13 15
1e-05 7 5953.333375419813 5768.595513104767 20.413708925247192 13850 26 3
1e-05 7 6175.37266270822 5754.526565407199 26.00068998336792 9746 18 9
1e-05 7 26537.995488490724 28753.3149687628 20.598328590393066 2051 3 5
1e-05 7 25874.942107820494 21691.908015300953 20.090635061264038 5129 9 3
1e-05 7 12947.302073506162 10394.623029744693 838.7956037521362 6155 11 5
1e-05 7 5812.977526753923 6007.922524295814 20.606017589569092 9746 18 9
1e-05 7 6091.343875621368 4477.330503246888 21.123399019241333 9746 18 15
1e-05 7 5686.977465715696 5249.097731855556 20.17557644844055 7694 14 11
1e-05 7 5659.67796833082 7128.4305054965225 20.297970056533813 8207 15 13
1e-05 7 5980.05079536856 5316.112234013445 20.62001633644104 11285 21 9
1e-05 7 5951.3368851397 5766.724376072125 21.461965560913086 10259 19 13
1e-05 7 5974.1945164474 5487.696942822201 20.219419479370117 11285 21 9
1e-05 7 5693.327696482994 7949.261087475761 21.672836542129517 10772 20 13
1e-05 7 5905.732210045201 6173.039826710164 20.608673334121704 10772 20 5
1e-05 7 5992.294227580096 5377.643696981937 20.84090566635132 10259 19 7
1e-05 7 5908.214494705635 6118.101760641064 20.76877737045288 12311 23 7
1e-05 7 6041.240530621613 4376.213092426724 20.21491575241089 8720 16 15
1e-05 7 5955.679800760797 5633.5843207222315 20.92597723007202 10259 19 17
1e-05 7 6121.2272907668075 8406.524699512114 20.367144346237183 11798 22 7
1e-05 7 5945.333286173363 5302.48496081415 20.2592613697052 11798 22 5
1e-05 7 5702.493954022826 5536.847265509638 20.91402268409729 10259 19 9
1e-05 7 5836.721638544144 5328.170650727672 20.354482412338257 9746 18 7
1e-05 7 5704.359182848917 7969.870488229598 20.376972675323486 10772 20 5
1e-05 7 5945.787046139597 6227.882113978793 20.737571239471436 9746 18 7
1e-05 7 5989.6600113906925 5360.610788667475 21.13382339477539 11285 21 11
1e-05 7 5898.43692551982 6106.9232890699095 21.076928853988647 8720 16 15
1e-05 7 6078.66808408244 4475.808409639329 21.250147342681885 10259 19 9
1e-05 7 5873.3804617507085 5547.76711892708 21.622838735580444 8720 16 13
1e-05 7 5775.299841900009 7448.892688486315 20.082046031951904 9746 18 7
1e-05 7 6031.068474350708 5293.313633989829 20.426690816879272 10259 19 9
1e-05 7 5868.725723098217 5727.767632132772 20.201605319976807 10259 19 7
1e-05 7 5989.852132477945 5506.935974268009 20.773276805877686 9233 17 9
1e-05 7 5694.335268881986 7955.187569305903 20.753109216690063 9233 17 13
1e-05 7 5899.315011172563 6171.964995281608 20.002257108688354 9746 18 9
1e-05 7 5933.429114701402 5327.641118394942 21.13086199760437 8207 15 13
1e-05 7 5868.4005082830345 6084.937889470118 20.89466404914856 12311 23 5
1e-05 7 7036.555279722001 4481.645317459236 20.84623384475708 9746 18 9
1e-05 7 6298.29194882992 6051.497566544733 21.157084226608276 10772 20 9
1e-05 7 5782.760253928933 7290.671278531314 20.134891986846924 11285 21 5
1e-05 7 5975.620945270844 5323.282564195565 23.210888624191284 8207 15 25
1e-05 7 5929.589911694403 5747.889342805155 22.656898498535156 8207 15 19
1e-05 7 5873.8609723775135 5206.867194941349 20.00669574737549 7694 14 15
1e-05 7 5686.646174610433 7954.1447507952025 20.69094681739807 8720 16 11
1e-05 7 5918.885784864246 6079.1189699700035 20.2610125541687 8207 15 11
1e-05 7 5959.4905915664995 5344.761174192202 20.007805109024048 9746 18 9
1e-05 9 5838.351812509548 6061.437792056657 20.96676206588745 9233 17 7
1e-05 9 6068.525324983693 4468.068172003385 21.79179310798645 8720 16 13
1e-05 9 22652.979182841555 22877.26104071834 20.65725040435791 11285 21 9
1e-05 9 5785.527194940171 7289.496835186731 20.42106032371521 12824 24 3
1e-05 9 5804.23901330461 5225.223737054374 20.467341661453247 7694 14 9
1e-05 9 5946.157709196982 5760.120814836046 20.966259956359863 8720 16 9
1e-05 9 6408.591193041126 6015.324096457439 20.511642694473267 9746 18 9
1e-05 9 5704.5427004419325 7969.933619630971 20.328617811203003 8207 15 5
1e-05 9 5808.919289587143 6079.323535070769 21.142369985580444 8720 16 13
1e-05 9 5948.378151735603 5359.624626756014 20.515531063079834 8720 16 9
1e-05 9 5901.8561009682135 6113.40370175856 20.689977884292603 7181 13 11
1e-05 9 6091.827536357405 4481.72030145946 21.8937931060791 8720 16 13
1e-05 9 5830.9612517011865 5478.036676846139 20.280502796173096 7694 14 7
1e-05 9 5783.326120519901 7278.26534001484 20.612671852111816 9746 18 9
1e-05 9 5996.832333779448 5328.3380636623015 20.08210778236389 14876 28 5
1e-05 9 5793.949079715365 5615.9501256220765 20.837278842926025 10259 19 5
1e-05 9 5978.166763465569 5493.68008407275 20.621662616729736 12824 24 5
1e-05 9 5704.31497600839 7970.91272511356 21.428079843521118 10772 20 7
1e-05 9 5905.732210045201 6173.0398320815475 20.071697473526 8207 15 5
1e-05 9 5993.132661568225 5378.6297997038555 20.24700117111206 9746 18 5
1e-05 9 5908.538941304121 6118.353243469301 20.77075457572937 13850 26 3
1e-05 9 6020.840929974124 4433.117728940696 20.04132843017578 8207 15 7
1e-05 9 5961.733149968998 5640.373047417911 20.689415454864502 8207 15 7
1e-05 9 5789.222606688484 7288.294983766216 20.902389526367188 8720 16 17
1e-05 9 5974.7400350338385 5315.785885898374 20.149873733520508 6668 12 13
1e-05 9 5794.352248412194 5637.598602359437 20.260974884033203 8207 15 7
1e-05 9 5955.510029686012 5465.677054256947 20.31907367706299 7694 14 15
1e-05 9 5367.4525092773765 7547.738603775663 22.01966643333435 7181 13 13
1e-05 9 5866.251370535204 6130.982582676538 20.765898942947388 8207 15 9
1e-05 9 6032.568015543102 5408.256965069294 21.375957489013672 8720 16 7
1e-05 9 5878.518566410905 6083.916421419824 20.65128993988037 8207 15 13
1e-05 9 6023.957762065749 4420.883130384023 20.922131299972534 10259 19 5
1e-05 9 5961.928991692128 5640.469706338206 21.29931092262268 8207 15 7
1e-05 9 5661.509700209745 7126.652890390234 20.20422911643982 8207 15 7
1e-05 9 5907.323586375112 5280.061264155665 21.041471242904663 8720 16 9
1e-05 9 5943.325458328167 5751.460537807401 21.471957683563232 8720 16 9
1e-05 9 5792.199405178435 5283.598349211395 20.839256048202515 9746 18 5
1e-05 9 5704.359182848918 7969.870488158422 20.110577821731567 9233 17 5
1e-05 9 5886.927747836345 6153.8669963347265 21.243338108062744 8720 16 7
1e-05 9 5514.275265733909 5188.246801592869 20.845153093338013 8207 15 9
1e-05 9 5842.749552837437 6042.2022571073985 20.79770827293396 8720 16 7
1e-05 9 6085.4145207006895 4476.779110687415 20.983852863311768 10259 19 5
1e-05 9 5947.51540020571 5620.04712996803 22.201502799987793 9233 17 15
1e-05 9 5710.728043049468 7217.38091251529 21.42111587524414 8720 16 7
1e-05 9 9615.087884262346 8184.024316936202 20.741147994995117 11285 21 9
1e-05 9 7694.152056141288 9394.702555466656 20.023407220840454 10259 19 7
1e-05 9 5966.664793499634 5482.379912059507 20.50312876701355 8207 15 13
1e-05 9 5667.649743808604 7937.762917954033 21.507705688476562 8720 16 11
1e-05 9 22361.44479328436 18588.84637183753 20.531420707702637 14876 28 3
1e-05 9 5992.593582272815 5377.989565434261 21.155797004699707 8720 16 13
1e-05 9 10045.92795766772 10415.772744962132 20.15547513961792 7694 14 11
1e-05 9 6097.820248865497 4481.414582755233 21.421047925949097 9233 17 9
1e-05 9 5923.934268531523 5601.4128309778225 20.710731029510498 8207 15 7
1e-05 9 5977.805414331366 8077.865075926645 21.028132677078247 7694 14 11
1e-05 9 5996.832338154826 5328.311472645824 20.79007649421692 13337 25 3
1e-05 9 5939.060183382406 5788.163931006443 20.548545360565186 8207 15 7
1e-05 9 5985.110662029534 5506.9119892475155 20.059277772903442 9233 17 7
1e-05 9 5690.43436794484 7941.298606885047 21.378276109695435 9746 18 9
1e-05 9 24003.57326598881 20034.194640997754 20.292931079864502 15389 29 3
1e-05 9 5981.594823048835 5369.50430376052 20.22605276107788 8207 15 9
1e-05 11 5878.2027959713 6084.7764329713655 22.005119800567627 7181 13 23
1e-05 11 6074.826751036133 4407.9863137467955 22.711615085601807 6668 12 23
1e-05 11 8566.450871774472 8457.676493674542 20.35857629776001 8207 15 9
1e-05 11 5685.313745269994 7159.972774885683 20.063982486724854 6155 11 13
1e-05 11 19057.18677057292 16936.304738008625 20.636816263198853 8207 15 7
1e-05 11 5841.289268836055 5661.161370018987 20.14702033996582 8720 16 5
1e-05 11 5940.649171388411 5406.307828569623 20.60570979118347 7181 13 9
1e-05 11 5703.060761776422 7968.402508081499 20.710163831710815 8207 15 7
1e-05 11 5905.73237138462 6172.639971981408 20.82525134086609 10772 20 3
1e-05 11 12894.657329492435 10355.412330919035 20.459925651550293 8207 15 11
1e-05 11 5909.313745986484 6119.222902885295 20.3928279876709 7181 13 7
1e-05 11 6055.520963685094 4469.621058830551 20.305296421051025 6668 12 13
1e-05 11 5947.721036325834 5621.731466769 21.33118176460266 8207 15 9
1e-05 11 5718.927578546888 7204.430015116737 21.677738189697266 7694 14 7
1e-05 11 5998.836474853536 5332.575268807289 22.256680011749268 6668 12 13
1e-05 11 5943.341823446611 5777.720164864493 21.564897298812866 7694 14 9
1e-05 11 7759.051515814151 7463.279780979288 20.287924766540527 7694 14 13
1e-05 11 5469.6453616881445 7481.1124619897055 20.18293309211731 7181 13 9
1e-05 11 5689.614215277809 5944.091600981255 20.142215967178345 7181 13 7
1e-05 11 5904.350198422885 5342.2881461898205 20.910541534423828 7694 14 9
1e-05 11 5906.092891608329 6079.422439931848 20.079667806625366 8207 15 7
1e-05 11 5951.202701839994 4399.804788797091 21.513415813446045 8207 15 7
1e-05 11 5846.4558589257995 5478.765700549592 21.77467179298401 6668 12 9
1e-05 11 5778.057297510099 7297.6642927862695 20.20500349998474 7694 14 11
1e-05 11 5996.832333779448 5328.3380636623015 20.943275928497314 11798 22 5
1e-05 11 5489.481145244736 5344.814484008159 20.85381817817688 7694 14 7
1e-05 11 5998.016569302639 5542.99115298452 20.113962411880493 8720 16 5
1e-05 11 5702.265943739693 7967.689450030381 20.16182804107666 7181 13 7
1e-05 11 5902.732496372064 6117.099078919837 21.203828811645508 6155 11 17
1e-05 11 5882.976267533035 5341.277846421954 20.486860036849976 8720 16 5
1e-05 11 5936.101305708039 6149.48411310367 20.272316932678223 7181 13 7
1e-05 11 6027.699997618901 4454.72163218876 20.48694086074829 8720 16 5
1e-05 11 5784.996047013358 5465.648935809654 20.107075214385986 7181 13 7
1e-05 11 5773.50161613801 7261.802697157634 20.372498512268066 8207 15 13
1e-05 11 5987.309881890781 5323.109226703124 21.830870866775513 7694 14 13
1e-05 11 5973.744911597573 5775.340095512999 20.576037406921387 7181 13 7
1e-05 11 5982.476874524741 5498.64142569668 21.06609845161438 6155 11 11
1e-05 11 5727.971389218112 7995.337844901771 20.857888221740723 8207 15 9
1e-05 11 5567.569885326993 5853.539405631813 21.171526670455933 7694 14 7
1e-05 11 7391.89455083103 5906.752707764762 21.046529293060303 7694 14 7
1e-05 11 5907.772648122039 6117.494768506581 21.596888542175293 9746 18 9
1e-05 11 6072.458586771324 4470.713358758176 20.60334062576294 6668 12 17
1e-05 11 10389.44956691707 10354.448902714146 20.050861835479736 6668 12 13
1e-05 11 5764.92385406054 7368.932194563548 21.334498643875122 8720 16 5
1e-05 11 5929.180467014442 5270.899591364342 21.103411197662354 7694 14 9
1e-05 11 5954.947122319466 5769.024276520951 20.663615703582764 8720 16 11
1e-05 11 5966.467710794347 5478.391808209216 20.51867651939392 7694 14 13
1e-05 11 5692.365853441168 7946.890410314552 20.50044536590576 8720 16 9
1e-05 11 5799.401846885477 6066.467629193727 20.672524213790894 7694 14 7
1e-05 11 5985.308442478592 5367.698121689167 21.069700241088867 7694 14 17
1e-05 11 10845.513521614446 11225.667424821122 20.001007556915283 8720 16 7
1e-05 11 6042.16097803773 4409.269015144715 20.439323663711548 9746 18 5
1e-05 11 5952.211450487422 5631.368966254652 20.825180292129517 7181 13 9
1e-05 11 22998.92507407364 30105.384294681713 20.837422609329224 12824 24 3
1e-05 11 6049.7743982016245 5522.085061098346 21.419264793395996 7694 14 17
1e-05 11 16756.3057208735 21266.176845488713 21.122056245803833 7694 14 7
1e-05 11 5994.982210878462 5552.216855098599 22.007250547409058 7694 14 17
1e-05 11 21921.257532721298 24141.69250577587 20.009328603744507 7694 14 9
1e-05 11 5858.872454292778 6132.213172953716 20.385234117507935 8207 15 15
1e-05 11 5992.2867850892835 5377.715098307971 21.08131718635559 7694 14 9
1e-05 13 5723.9285928729605 5903.486321371457 22.01866841316223 8207 15 9
1e-05 13 6296.408405882114 4230.933453346899 21.826865196228027 8720 16 9
1e-05 13 5843.902253811263 5572.775823515998 20.48039150238037 6155 11 7
1e-05 13 5642.70220043681 7081.1016689132675 21.540259838104248 7181 13 7
1e-05 13 6025.949426396386 5383.148785529459 20.491220712661743 6668 12 7
1e-05 13 5947.130749897865 5761.928407218607 21.297852277755737 7181 13 7
1e-05 13 6185.888887945467 5776.990585463374 23.22524333000183 6155 11 13
1e-05 13 5704.824162993968 7971.166428797171 20.053730487823486 6668 12 7
1e-05 13 5913.189335684442 6178.264069268733 22.005157232284546 6668 12 19
1e-05 13 5992.39641044418 5377.851433302301 20.48266339302063 7694 14 7
1e-05 13 5820.28448119304 6015.980159869069 21.133002042770386 8207 15 5
1e-05 13 6187.211906296348 4599.71986199442 20.475515842437744 6668 12 7
1e-05 13 5993.89694649589 5661.2283699435275 21.471227407455444 7181 13 11
1e-05 13 5588.340915045013 6995.848044008773 21.257004261016846 7181 13 7
1e-05 13 5749.342804503941 5205.045200765905 20.39986801147461 7181 13 7
1e-05 13 5991.114623452554 5806.889246004199 21.676103115081787 6668 12 7
1e-05 13 5978.166965131793 5493.745610972608 20.30528426170349 9746 18 3
1e-05 13 5617.591569444721 7821.421445963409 20.23946785926819 6668 12 5
1e-05 13 5952.838956662278 6219.765754550655 21.04361057281494 7181 13 7
1e-05 13 5745.480510879144 5129.4128743996225 20.28937840461731 6668 12 7
1e-05 13 5784.716843844184 5977.377329220835 21.12187933921814 6668 12 7
1e-05 13 6078.3266124336915 4417.60412288706 21.04762053489685 8207 15 5
1e-05 13 5949.098013616237 5629.257046753927 21.025278568267822 6155 11 11
1e-05 13 5674.6118346336425 7136.48193263267 21.302846431732178 6155 11 9
1e-05 13 5974.348840477177 5256.702738325637 20.46540880203247 7694 14 7
1e-05 13 6089.9751283567975 5849.377069898767 20.143073797225952 6668 12 7
1e-05 13 6012.741764468929 5553.6871711180975 20.600361585617065 8207 15 9
1e-05 13 5573.88733396359 7781.971037644864 21.368747234344482 7181 13 7
1e-05 13 5921.457656416434 6174.9868766753525 20.368913650512695 6668 12 7
1e-05 13 6037.4289555527885 5423.1017565876455 20.805747747421265 6668 12 7
1e-05 13 5873.534423589354 6077.658639919852 22.160523414611816 6155 11 11
1e-05 13 5947.062656126897 4405.286989118314 20.380582571029663 6668 12 7
1e-05 13 5861.327662726705 5541.922697163484 21.048233032226562 6668 12 9
1e-05 13 5842.330400578611 7380.271439184092 20.49782705307007 6668 12 7
1e-05 13 9529.893763496826 8108.108094443559 20.539734840393066 8207 15 5
1e-05 13 5900.285976118567 5709.230291733098 21.756606578826904 6668 12 9
1e-05 13 6418.545095720913 6037.888134621259 21.66960048675537 8720 16 7
1e-05 13 5704.35425663376 7969.83994125892 20.42604684829712 6155 11 9
1e-05 13 5903.710656049444 6130.48923968401 20.545692682266235 6155 11 11
1e-05 13 6000.580455140175 5380.411665891423 22.675308227539062 6155 11 13
1e-05 13 5909.278426648188 6120.850989320799 21.52971339225769 8207 15 9
1e-05 13 13904.67525969927 9593.42211002582 21.22037434577942 7181 13 9
1e-05 13 5962.672436501283 5641.042138756479 20.36689329147339 7694 14 5
1e-05 13 5762.849784071955 7248.505653913625 20.733903169631958 5642 10 19
1e-05 13 5996.832333779452 5328.338042836813 20.714942455291748 10259 19 3
1e-05 13 5951.056734959562 5767.3366861771165 21.433579921722412 7181 13 7
1e-05 13 5966.170607518101 5470.332510831696 21.82236957550049 6155 11 13
1e-05 13 6769.764630355313 9021.503097254732 21.01664423942566 8720 16 9
1e-05 13 5905.493529935939 6172.930164663759 21.153157472610474 6155 11 7
1e-05 13 6022.646819058216 5354.658154775181 21.93143105506897 7694 14 7
1e-05 13 14658.662196374275 15088.092933145486 20.76082682609558 7181 13 13
1e-05 13 6096.082939426358 4487.837088275286 20.24301505088806 7181 13 5
1e-05 13 5931.088305639061 5602.551901156152 21.144121408462524 6155 11 11
1e-05 13 5741.046952719529 7233.468400380775 20.677594423294067 7694 14 5
1e-05 13 5953.349544887656 5302.9438842150075 20.913758993148804 6668 12 7
1e-05 13 5989.495342598158 6052.431907019327 20.862332820892334 8207 15 7
1e-05 13 6046.39335675144 5574.627230467449 20.363510847091675 7181 13 13
1e-05 13 5530.30508009968 7764.320533884366 20.446476221084595 6668 12 7
1e-05 13 5841.825737575387 6112.018071002781 21.039456367492676 6668 12 7
1e-05 13 5992.396411098577 5377.832641141155 20.142793893814087 9746 18 3
1e-05 15 5881.503508501932 6090.383538219486 20.261377334594727 6668 12 5
1e-05 15 6084.196972933852 4479.315252347335 21.997225046157837 6155 11 13
1e-05 15 5961.214137501006 5640.045005075366 20.744840383529663 7181 13 5
1e-05 15 5684.921896553982 7128.971233213999 21.783628702163696 6668 12 7
1e-05 15 5968.486363734795 5309.0104375768515 20.52855610847473 7181 13 11
1e-05 15 5681.801969947564 5544.137239164869 20.8314049243927 7181 13 5
1e-05 15 15734.325890179241 15706.19924490071 20.188163995742798 6155 11 7
1e-05 15 5783.545283413475 8075.004594013858 20.70397925376892 6668 12 5
1e-05 15 5856.58655767704 6123.917505450468 20.741682052612305 7181 13 5
1e-05 15 5977.638011047096 5363.376653297856 22.337440252304077 7181 13 17
1e-05 15 5857.136343844596 6019.094102450905 21.680270433425903 6155 11 9
1e-05 15 6096.082939426046 4487.83762998206 20.339865922927856 6668 12 5
1e-05 15 5957.279461271813 5636.8377326041 20.59178853034973 7694 14 9
1e-05 15 5783.376132854986 7278.908864419334 20.369378328323364 6668 12 5
1e-05 15 5996.83233377945 5328.338053818837 20.474056005477905 8720 16 3
1e-05 15 5955.030398410468 5769.927093687875 20.412940979003906 5129 9 13
1e-05 15 5970.898143200136 5450.078994678018 21.992696285247803 6155 11 7
1e-05 15 5704.4079345746195 7970.171783479943 20.95108675956726 7181 13 5
1e-05 15 5572.958089829398 5827.220526056707 20.15651512145996 5642 10 7
1e-05 15 5884.18971926583 5264.833963472013 21.267308235168457 6155 11 7
1e-05 15 5915.27299322792 6115.492720037254 20.021501779556274 5642 10 7
1e-05 15 5916.378946124848 4405.070128738277 21.16872549057007 7694 14 5
1e-05 15 5746.433504437958 5430.940593157926 21.728089570999146 6668 12 7
1e-05 15 6402.481877391389 8958.13316264025 21.167484283447266 6155 11 7
1e-05 15 5746.224691919254 5161.721303592305 21.00316548347473 6155 11 7
1e-05 15 5920.514909760366 5763.702097615753 20.415374755859375 6668 12 5
1e-05 15 5978.166763465569 5493.680084420789 21.79137921333313 7181 13 5
1e-05 15 5473.25389981961 7528.581754915235 20.034491539001465 7181 13 5
1e-05 15 5904.737069511157 6171.923289162602 20.65112590789795 6668 12 5
1e-05 15 6015.75715874153 5375.776071438378 21.22927236557007 6668 12 5
1e-05 15 5755.937060628123 5934.349227132109 20.93702745437622 6155 11 9
1e-05 15 6088.96287625009 4468.682478693788 21.32650351524353 6155 11 9
1e-05 15 5958.6335810197015 5637.185789359852 22.582210302352905 6155 11 15
1e-05 15 5794.642692771549 7287.537173666703 21.15822124481201 5642 10 9
1e-05 15 9712.35150614701 8265.948565741062 21.691906690597534 6668 12 7
1e-05 15 5805.437668112111 5603.250180217533 21.418265342712402 6155 11 7
1e-05 15 6018.892104170016 5564.219648897276 20.55659508705139 7181 13 5
1e-05 15 5671.764619369073 7959.631978814719 22.066094160079956 6155 11 7
1e-05 15 5724.528922361247 6097.674522913518 21.031049966812134 6668 12 5
1e-05 15 5991.659523911238 5377.567326071788 20.96918749809265 7181 13 5
1e-05 15 6051.8162586690005 6308.919903797888 21.485875606536865 6155 11 9
1e-05 15 9827.31727611204 6340.668708357859 20.04641890525818 6155 11 7
1e-05 15 5956.644991778396 5633.822211300161 20.672508716583252 7181 13 5
1e-05 15 25162.161079124853 32610.077931249314 21.237724542617798 8207 15 5
1e-05 15 6129.206599539786 5311.245062281297 20.394840002059937 7181 13 7
1e-05 15 5953.336202835547 5771.000980389282 20.66966962814331 9233 17 3
1e-05 15 5959.494628486764 5467.685952241239 22.810352087020874 6155 11 13
1e-05 15 5704.362722125693 7969.894668916715 21.13434338569641 6668 12 9
1e-05 15 12346.012264081524 10083.181884244697 20.252310037612915 6155 11 7
1e-05 15 5958.711848161176 5348.208698061109 21.41167640686035 6155 11 7
1e-05 15 13731.970285142053 14157.703241299085 21.046624898910522 7694 14 5
1e-05 15 9143.720527936435 5835.162084103905 20.05713677406311 5642 10 11
1e-05 15 25137.107787351342 25396.712321187344 20.32070302963257 11285 21 5
1e-05 15 5535.286250533411 6895.222193813985 20.680635690689087 7181 13 7
1e-05 15 5861.658100734203 5261.6220725951025 20.76218605041504 6668 12 7
1e-05 15 19387.429578129508 24440.041724444087 21.66852593421936 6155 11 7
1e-05 15 5951.0931181796395 5436.97839304327 20.220630645751953 5642 10 13
1e-05 15 5646.970505383883 7909.130532375744 20.986916303634644 5642 10 13
1e-05 15 5837.387473847321 6144.71432210371 22.315042734146118 6155 11 7
1e-05 15 6012.177692663002 5397.532041842294 21.479275226593018 6155 11 7
1e-05 17 5511.589857021277 5655.2328479464095 20.041206121444702 5642 10 7
